file,name,name_length,is_class,has_underscore,label
github_repos\fastapi\scripts\playwright\sql_databases\image01.py,run,3,False,False,used
github_repos\fastapi\scripts\playwright\sql_databases\image02.py,run,3,False,False,used
github_repos\fastapi\tests\main.py,non_operation,13,False,True,used
github_repos\fastapi\tests\main.py,non_decorated_route,19,False,True,used
github_repos\fastapi\tests\main.py,get_text,8,False,True,used
github_repos\fastapi\tests\main.py,get_id,6,False,True,used
github_repos\fastapi\tests\main.py,get_str_id,10,False,True,used
github_repos\fastapi\tests\main.py,get_int_id,10,False,True,used
github_repos\fastapi\tests\main.py,get_float_id,12,False,True,used
github_repos\fastapi\tests\main.py,get_bool_id,11,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_id,17,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_min_length,25,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_max_length,25,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_min_max_length,29,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_gt,17,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_gt0,18,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_ge,17,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_lt,17,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_lt0,18,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_le,17,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_lt_gt,20,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_le_ge,20,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_lt_int,21,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_gt_int,21,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_le_int,21,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_ge_int,21,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_lt_gt_int,24,False,True,used
github_repos\fastapi\tests\main.py,get_path_param_le_ge_int,24,False,True,used
github_repos\fastapi\tests\main.py,get_query,9,False,True,used
github_repos\fastapi\tests\main.py,get_query_optional,18,False,True,used
github_repos\fastapi\tests\main.py,get_query_type,14,False,True,used
github_repos\fastapi\tests\main.py,get_query_type_optional,23,False,True,used
github_repos\fastapi\tests\main.py,get_query_type_int_default,26,False,True,used
github_repos\fastapi\tests\main.py,get_query_param,15,False,True,used
github_repos\fastapi\tests\main.py,get_query_param_required,24,False,True,used
github_repos\fastapi\tests\main.py,get_query_param_required_type,29,False,True,used
github_repos\fastapi\tests\main.py,get_enum_status_code,20,False,True,used
github_repos\fastapi\tests\main.py,get_query_type_frozenset,24,False,True,used
github_repos\fastapi\tests\main.py,get_query_list,14,False,True,used
github_repos\fastapi\tests\main.py,get_query_list_default,22,False,True,used
github_repos\fastapi\tests\test_additional_properties.py,foo,3,False,False,used
github_repos\fastapi\tests\test_additional_properties.py,test_additional_properties_post,31,False,True,used
github_repos\fastapi\tests\test_additional_properties.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_additional_properties.py,Items,5,True,False,used
github_repos\fastapi\tests\test_additional_properties_bool.py,test_call_invalid,17,False,True,used
github_repos\fastapi\tests\test_additional_properties_bool.py,test_call_valid,15,False,True,used
github_repos\fastapi\tests\test_additional_properties_bool.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_additional_properties_bool.py,FooBaseModel,12,True,False,used
github_repos\fastapi\tests\test_additional_properties_bool.py,Foo,3,True,False,used
github_repos\fastapi\tests\test_additional_properties_bool.py,Config,6,True,False,unused
github_repos\fastapi\tests\test_additional_responses_bad.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_additional_responses_custom_model_in_callback.py,callback_route,14,False,True,used
github_repos\fastapi\tests\test_additional_responses_custom_model_in_callback.py,main_route,10,False,True,used
github_repos\fastapi\tests\test_additional_responses_custom_model_in_callback.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_additional_responses_custom_model_in_callback.py,CustomModel,11,True,False,used
github_repos\fastapi\tests\test_additional_responses_custom_validationerror.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_additional_responses_custom_validationerror.py,JsonApiResponse,15,True,False,used
github_repos\fastapi\tests\test_additional_responses_custom_validationerror.py,Error,5,True,False,used
github_repos\fastapi\tests\test_additional_responses_custom_validationerror.py,JsonApiError,12,True,False,used
github_repos\fastapi\tests\test_additional_responses_default_validationerror.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_additional_responses_response_class.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_additional_responses_response_class.py,JsonApiResponse,15,True,False,used
github_repos\fastapi\tests\test_additional_responses_response_class.py,Error,5,True,False,used
github_repos\fastapi\tests\test_additional_responses_response_class.py,JsonApiError,12,True,False,used
github_repos\fastapi\tests\test_additional_responses_router.py,test_a,6,False,True,used
github_repos\fastapi\tests\test_additional_responses_router.py,test_b,6,False,True,used
github_repos\fastapi\tests\test_additional_responses_router.py,test_c,6,False,True,used
github_repos\fastapi\tests\test_additional_responses_router.py,test_d,6,False,True,used
github_repos\fastapi\tests\test_additional_responses_router.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_additional_responses_router.py,ResponseModel,13,True,False,used
github_repos\fastapi\tests\test_additional_response_extra.py,read_item,9,False,True,used
github_repos\fastapi\tests\test_additional_response_extra.py,test_path_operation,19,False,True,used
github_repos\fastapi\tests\test_additional_response_extra.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_allow_inf_nan_in_enforcing.py,test_allow_inf_nan_param_true,29,False,True,used
github_repos\fastapi\tests\test_allow_inf_nan_in_enforcing.py,test_allow_inf_nan_param_false,30,False,True,used
github_repos\fastapi\tests\test_allow_inf_nan_in_enforcing.py,test_allow_inf_nan_param_default,32,False,True,used
github_repos\fastapi\tests\test_allow_inf_nan_in_enforcing.py,test_allow_inf_nan_body,23,False,True,used
github_repos\fastapi\tests\test_ambiguous_params.py,test_no_annotated_defaults,26,False,True,used
github_repos\fastapi\tests\test_ambiguous_params.py,test_multiple_annotations,25,False,True,used
github_repos\fastapi\tests\test_annotated.py,test_get,8,False,True,used
github_repos\fastapi\tests\test_annotated.py,test_multiple_path,18,False,True,used
github_repos\fastapi\tests\test_annotated.py,test_nested_router,18,False,True,used
github_repos\fastapi\tests\test_annotated.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_application.py,test_get_path,13,False,True,used
github_repos\fastapi\tests\test_application.py,test_swagger_ui,15,False,True,used
github_repos\fastapi\tests\test_application.py,test_swagger_ui_oauth2_redirect,31,False,True,used
github_repos\fastapi\tests\test_application.py,test_redoc,10,False,True,used
github_repos\fastapi\tests\test_application.py,test_enum_status_code_response,30,False,True,used
github_repos\fastapi\tests\test_application.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_callable_endpoint.py,main,4,False,False,used
github_repos\fastapi\tests\test_callable_endpoint.py,test_partial,12,False,True,used
github_repos\fastapi\tests\test_compat.py,test_model_field_default_required,33,False,True,used
github_repos\fastapi\tests\test_compat.py,test_upload_file_dummy_with_info_plain_validator_function,57,False,True,used
github_repos\fastapi\tests\test_compat.py,test_union_scalar_list,22,False,True,used
github_repos\fastapi\tests\test_compat.py,test_get_model_config,21,False,True,used
github_repos\fastapi\tests\test_compat.py,test_complex,12,False,True,used
github_repos\fastapi\tests\test_compat.py,test_propagates_pydantic2_model_config,38,False,True,used
github_repos\fastapi\tests\test_compat.py,test_is_bytes_sequence_annotation_union,39,False,True,used
github_repos\fastapi\tests\test_compat.py,test_is_uploadfile_sequence_annotation,38,False,True,used
github_repos\fastapi\tests\test_compat.py,test_is_pv1_scalar_field,24,False,True,used
github_repos\fastapi\tests\test_compat.py,test_get_model_fields_cached,28,False,True,used
github_repos\fastapi\tests\test_compat.py,foo,3,False,False,used
github_repos\fastapi\tests\test_compat.py,foo,3,False,False,used
github_repos\fastapi\tests\test_compat.py,__bool__,8,False,True,used
github_repos\fastapi\tests\test_compat.py,Foo,3,True,False,used
github_repos\fastapi\tests\test_compat.py,Missing,7,True,False,used
github_repos\fastapi\tests\test_compat.py,EmbeddedModel,13,True,False,used
github_repos\fastapi\tests\test_compat.py,Model,5,True,False,used
github_repos\fastapi\tests\test_compat.py,Model,5,True,False,used
github_repos\fastapi\tests\test_compat.py,Model,5,True,False,used
github_repos\fastapi\tests\test_computed_fields.py,get_client,10,False,True,used
github_repos\fastapi\tests\test_computed_fields.py,test_get,8,False,True,used
github_repos\fastapi\tests\test_computed_fields.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_computed_fields.py,read_root,9,False,True,used
github_repos\fastapi\tests\test_computed_fields.py,read_responses,14,False,True,used
github_repos\fastapi\tests\test_computed_fields.py,area,4,False,False,used
github_repos\fastapi\tests\test_computed_fields.py,Rectangle,9,True,False,used
github_repos\fastapi\tests\test_custom_middleware_exception.py,run_middleware,14,False,True,used
github_repos\fastapi\tests\test_custom_middleware_exception.py,test_custom_middleware_exception,32,False,True,used
github_repos\fastapi\tests\test_custom_middleware_exception.py,test_custom_middleware_exception_not_raised,43,False,True,used
github_repos\fastapi\tests\test_custom_middleware_exception.py,__init__,8,False,True,used
github_repos\fastapi\tests\test_custom_middleware_exception.py,receive_wrapper,15,False,True,used
github_repos\fastapi\tests\test_custom_middleware_exception.py,ContentSizeLimitMiddleware,26,True,False,unused
github_repos\fastapi\tests\test_custom_route_class.py,get_a,5,False,True,used
github_repos\fastapi\tests\test_custom_route_class.py,get_b,5,False,True,used
github_repos\fastapi\tests\test_custom_route_class.py,get_c,5,False,True,used
github_repos\fastapi\tests\test_custom_route_class.py,test_get_path,13,False,True,used
github_repos\fastapi\tests\test_custom_route_class.py,test_route_classes,18,False,True,used
github_repos\fastapi\tests\test_custom_route_class.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_custom_route_class.py,APIRouteA,9,True,False,used
github_repos\fastapi\tests\test_custom_route_class.py,APIRouteB,9,True,False,used
github_repos\fastapi\tests\test_custom_route_class.py,APIRouteC,9,True,False,used
github_repos\fastapi\tests\test_custom_schema_fields.py,foo,3,False,False,used
github_repos\fastapi\tests\test_custom_schema_fields.py,test_custom_response_schema,27,False,True,used
github_repos\fastapi\tests\test_custom_schema_fields.py,test_response,13,False,True,used
github_repos\fastapi\tests\test_custom_schema_fields.py,Item,4,True,False,used
github_repos\fastapi\tests\test_custom_schema_fields.py,Config,6,True,False,unused
github_repos\fastapi\tests\test_custom_swagger_ui_redirect.py,test_swagger_ui,15,False,True,used
github_repos\fastapi\tests\test_custom_swagger_ui_redirect.py,test_swagger_ui_oauth2_redirect,31,False,True,used
github_repos\fastapi\tests\test_custom_swagger_ui_redirect.py,test_response,13,False,True,used
github_repos\fastapi\tests\test_datastructures.py,test_upload_file_invalid,24,False,True,used
github_repos\fastapi\tests\test_datastructures.py,test_upload_file_invalid_pydantic_v2,36,False,True,used
github_repos\fastapi\tests\test_datastructures.py,test_default_placeholder_equals,31,False,True,used
github_repos\fastapi\tests\test_datastructures.py,test_default_placeholder_bool,29,False,True,used
github_repos\fastapi\tests\test_datastructures.py,test_upload_file_is_closed,26,False,True,used
github_repos\fastapi\tests\test_datastructures.py,create_upload_file,18,False,True,used
github_repos\fastapi\tests\test_datetime_custom_encoder.py,test_pydanticv2,15,False,True,used
github_repos\fastapi\tests\test_datetime_custom_encoder.py,test_pydanticv1,15,False,True,used
github_repos\fastapi\tests\test_datetime_custom_encoder.py,get_model,9,False,True,used
github_repos\fastapi\tests\test_datetime_custom_encoder.py,get_model,9,False,True,used
github_repos\fastapi\tests\test_datetime_custom_encoder.py,serialize_datetime,18,False,True,used
github_repos\fastapi\tests\test_datetime_custom_encoder.py,ModelWithDatetimeField,22,True,False,used
github_repos\fastapi\tests\test_datetime_custom_encoder.py,ModelWithDatetimeField,22,True,False,used
github_repos\fastapi\tests\test_datetime_custom_encoder.py,Config,6,True,False,unused
github_repos\fastapi\tests\test_default_response_class.py,get_root,8,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,get_path_override,17,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,get_a,5,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,get_a_path_override,19,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,get_a_a,7,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,get_a_a_path_override,21,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,get_a_b,7,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,get_a_b_path_override,21,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,get_b,5,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,get_b_path_override,19,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,get_b_a,7,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,get_b_a_path_override,21,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,get_b_a_c,9,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,get_b_a_c_path_override,23,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,test_app,8,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,test_app_override,17,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,test_router_a,13,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,test_router_a_override,22,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,test_router_a_a,15,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,test_router_a_a_override,24,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,test_router_a_b,15,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,test_router_a_b_override,24,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,test_router_b,13,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,test_router_b_override,22,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,test_router_b_a,15,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,test_router_b_a_override,24,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,test_router_b_a_c,17,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,test_router_b_a_c_override,26,False,True,used
github_repos\fastapi\tests\test_default_response_class.py,render,6,False,False,used
github_repos\fastapi\tests\test_default_response_class.py,ORJSONResponse,14,True,False,used
github_repos\fastapi\tests\test_default_response_class.py,OverrideResponse,16,True,False,used
github_repos\fastapi\tests\test_default_response_class_router.py,get_root,8,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,get_path_override,17,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,get_a,5,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,get_a_path_override,19,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,get_a_a,7,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,get_a_a_path_override,21,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,get_a_b,7,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,get_a_b_path_override,21,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,get_b,5,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,get_b_path_override,19,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,get_b_a,7,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,get_b_a_path_override,21,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,get_b_a_c,9,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,get_b_a_c_path_override,23,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,test_app,8,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,test_app_override,17,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,test_router_a,13,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,test_router_a_override,22,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,test_router_a_a,15,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,test_router_a_a_override,24,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,test_router_a_b,15,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,test_router_a_b_override,24,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,test_router_b,13,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,test_router_b_override,22,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,test_router_b_a,15,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,test_router_b_a_override,24,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,test_router_b_a_c,17,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,test_router_b_a_c_override,26,False,True,used
github_repos\fastapi\tests\test_default_response_class_router.py,OverrideResponse,16,True,False,used
github_repos\fastapi\tests\test_dependency_after_yield_raise.py,catching_dep,12,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_raise.py,broken_dep,10,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_raise.py,catching,8,False,False,used
github_repos\fastapi\tests\test_dependency_after_yield_raise.py,broken,6,False,False,used
github_repos\fastapi\tests\test_dependency_after_yield_raise.py,test_catching,13,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_raise.py,test_broken_raise,17,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_raise.py,test_broken_no_raise,20,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_raise.py,test_broken_return_finishes,27,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_raise.py,CustomError,11,True,False,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,acquire_session,15,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,dep_session,11,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,broken_dep_session,18,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,get_data,8,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,get_stream_simple,17,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,get_stream_session,18,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,get_broken_session_data,23,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,get_broken_session_stream,25,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,test_regular_no_stream,22,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,test_stream_simple,18,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,test_stream_session,19,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,test_broken_session_data,24,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,test_broken_session_data_no_raise,33,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,test_broken_session_stream_raise,32,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,test_broken_session_stream_no_raise,35,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,__init__,8,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,__iter__,8,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,iter_data,9,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,iter_data,9,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,iter_data,9,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_streaming.py,Session,7,True,False,used
github_repos\fastapi\tests\test_dependency_after_yield_websockets.py,acquire_session,15,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_websockets.py,dep_session,11,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_websockets.py,broken_dep_session,18,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_websockets.py,test_websocket_dependency_after_yield,37,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_websockets.py,test_websocket_dependency_after_yield_broken,44,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_websockets.py,__init__,8,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_websockets.py,__iter__,8,False,True,used
github_repos\fastapi\tests\test_dependency_after_yield_websockets.py,Session,7,True,False,used
github_repos\fastapi\tests\test_dependency_cache.py,test_normal_counter,19,False,True,used
github_repos\fastapi\tests\test_dependency_cache.py,test_sub_counter,16,False,True,used
github_repos\fastapi\tests\test_dependency_cache.py,test_sub_counter_no_cache,25,False,True,used
github_repos\fastapi\tests\test_dependency_cache.py,test_security_cache,19,False,True,used
github_repos\fastapi\tests\test_dependency_class.py,test_class_dependency,21,False,True,used
github_repos\fastapi\tests\test_dependency_class.py,__call__,8,False,True,used
github_repos\fastapi\tests\test_dependency_class.py,__call__,8,False,True,used
github_repos\fastapi\tests\test_dependency_class.py,synchronous,11,False,False,used
github_repos\fastapi\tests\test_dependency_class.py,synchronous_gen,15,False,True,used
github_repos\fastapi\tests\test_dependency_class.py,CallableDependency,18,True,False,used
github_repos\fastapi\tests\test_dependency_class.py,CallableGenDependency,21,True,False,used
github_repos\fastapi\tests\test_dependency_class.py,AsyncCallableDependency,23,True,False,used
github_repos\fastapi\tests\test_dependency_class.py,AsyncCallableGenDependency,26,True,False,used
github_repos\fastapi\tests\test_dependency_class.py,MethodsDependency,17,True,False,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,generator_state,15,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,generator_state_try,19,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,get_sync_async,14,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,get_sync_sync,13,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,get_sync_async_raise,20,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,get_sync_sync_raise,19,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,get_sync_async_raise_other,26,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,get_sync_sync_raise_other,25,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,get_sync_context_b,18,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,get_sync_context_b_raise,24,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_async_state,16,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_sync_state,15,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_async_raise_other,22,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_sync_raise_other,21,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_async_raise_raises,23,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_async_raise_server_error,29,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_context_b,14,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_context_b_raise,20,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_background_tasks,21,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_sync_raise_raises,22,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_sync_raise_server_error,28,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_sync_async_state,21,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_sync_sync_state,20,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_sync_async_raise_other,27,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_sync_sync_raise_other,26,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_sync_async_raise_raises,28,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_sync_async_raise_server_error,34,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_sync_sync_raise_raises,27,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_sync_sync_raise_server_error,33,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_sync_context_b,19,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_sync_context_b_raise,25,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,test_sync_background_tasks,26,False,True,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,AsyncDependencyError,20,True,False,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,SyncDependencyError,19,True,False,used
github_repos\fastapi\tests\test_dependency_contextmanager.py,OtherDependencyError,20,True,False,used
github_repos\fastapi\tests\test_dependency_contextvars.py,get_user,8,False,True,used
github_repos\fastapi\tests\test_dependency_contextvars.py,test_dependency_contextvars,27,False,True,used
github_repos\fastapi\tests\test_dependency_duplicates.py,duplicate_dependency,20,False,True,used
github_repos\fastapi\tests\test_dependency_duplicates.py,dependency,10,False,False,used
github_repos\fastapi\tests\test_dependency_duplicates.py,sub_duplicate_dependency,24,False,True,used
github_repos\fastapi\tests\test_dependency_duplicates.py,test_no_duplicates_invalid,26,False,True,used
github_repos\fastapi\tests\test_dependency_duplicates.py,test_no_duplicates,18,False,True,used
github_repos\fastapi\tests\test_dependency_duplicates.py,test_duplicates,15,False,True,used
github_repos\fastapi\tests\test_dependency_duplicates.py,test_sub_duplicates,19,False,True,used
github_repos\fastapi\tests\test_dependency_duplicates.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_dependency_duplicates.py,Item,4,True,False,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_main_depends,17,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_main_depends_q_foo,23,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_main_depends_q_foo_skip_100_limit_200,42,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_decorator_depends,22,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_decorator_depends_q_foo,28,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_decorator_depends_q_foo_skip_100_limit_200,47,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_router_depends,19,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_router_depends_q_foo,25,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_router_depends_q_foo_skip_100_limit_200,44,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_router_decorator_depends,29,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_router_decorator_depends_q_foo,35,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_router_decorator_depends_q_foo_skip_100_limit_200,54,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_simple,20,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_main_depends,35,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub__main_depends_q_foo,42,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_main_depends_k_bar,41,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_decorator_depends,40,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_decorator_depends_q_foo,46,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_decorator_depends_k_bar,46,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_router_depends,37,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_router_depends_q_foo,43,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_router_depends_k_bar,43,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_router_decorator_depends,47,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_router_decorator_depends_q_foo,53,False,True,used
github_repos\fastapi\tests\test_dependency_overrides.py,test_override_with_sub_router_decorator_depends_k_bar,53,False,True,used
github_repos\fastapi\tests\test_dependency_security_overrides.py,get_user,8,False,True,used
